Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
28079 Madrid;2807911 Madrid distrito 11;2807911059 Madrid sección 11059;Distribución de la renta P80/P20;2015;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2023;32,2
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2022;31,9
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2021;32,8
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2020;32,7
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2019;31,4
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2018;30,9
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2017;31
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2016;31,3
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Índice de Gini;2015;32,3
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2023;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2022;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2021;3,1
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2020;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2019;2,6
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2018;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2017;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2016;3
28079 Madrid;2807911 Madrid distrito 11;2807911060 Madrid sección 11060;Distribución de la renta P80/P20;2015;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2023;34,3
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2022;33,7
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2021;33,1
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2020;34
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2019;33,4
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2018;35,3
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2017;37,1
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2016;35,9
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Índice de Gini;2015;36,2
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2023;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2022;3,1
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2021;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2020;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2019;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2018;3,3
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2017;3,4
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2016;3
28079 Madrid;2807911 Madrid distrito 11;2807911061 Madrid sección 11061;Distribución de la renta P80/P20;2015;3,8
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2023;35,4
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2022;37,9
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2021;34,8
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2020;36,3
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2019;36,5
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2018;37,3
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2017;38,2
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2016;37,3
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Índice de Gini;2015;37,4
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2023;3,4
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2022;3,9
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2021;3,3
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2020;3,5
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2019;3,6
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2018;3,8
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2017;3,9
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2016;3,4
28079 Madrid;2807911 Madrid distrito 11;2807911062 Madrid sección 11062;Distribución de la renta P80/P20;2015;3,8
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2023;32,5
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2022;33,5
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2021;33,9
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2020;34,6
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2019;33,2
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2018;34,1
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2017;34,9
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2016;34,6
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Índice de Gini;2015;34,6
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2023;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2022;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2021;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2020;3,4
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2019;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2018;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2017;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2016;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911063 Madrid sección 11063;Distribución de la renta P80/P20;2015;3
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2023;30,9
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2022;31,6
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2021;30,2
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2020;31,2
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2019;30,6
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2018;32,1
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2017;32,9
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2016;34
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Índice de Gini;2015;34
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2023;2,6
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2022;2,6
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2021;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2020;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2019;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2018;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2017;3,1
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2016;3,1
28079 Madrid;2807911 Madrid distrito 11;2807911065 Madrid sección 11065;Distribución de la renta P80/P20;2015;3
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2023;""
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2021;37
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2020;38,1
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2019;36,3
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2018;36,8
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2017;34,8
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2016;34,8
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Índice de Gini;2015;37,3
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2023;""
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2021;3,9
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2020;3,8
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2019;3,9
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2018;4,1
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2017;3,7
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2016;4,1
28079 Madrid;2807911 Madrid distrito 11;2807911066 Madrid sección 11066;Distribución de la renta P80/P20;2015;4,5
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2023;30,3
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2022;30,1
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2021;31,2
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2020;31,9
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2019;30
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2018;33,2
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2017;33,9
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2016;32,9
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Índice de Gini;2015;31,4
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2023;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2022;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2021;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2020;3,1
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2019;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2018;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2017;3,4
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2016;3,3
28079 Madrid;2807911 Madrid distrito 11;2807911067 Madrid sección 11067;Distribución de la renta P80/P20;2015;3,1
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2023;30,3
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2022;30,1
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2021;29,8
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2020;32
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2019;31,2
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2018;31
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2017;32,6
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2016;33,9
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Índice de Gini;2015;32,1
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2023;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2022;2,6
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2021;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2020;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2019;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2018;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2017;3
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2016;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911068 Madrid sección 11068;Distribución de la renta P80/P20;2015;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2023;32,3
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2022;31,5
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2021;30,2
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2020;33,2
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2019;31,8
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2018;31,4
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2017;32
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2016;33,1
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Índice de Gini;2015;34,5
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2023;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2022;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2021;2,6
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2020;3,2
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2019;2,8
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2018;2,7
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2017;2,9
28079 Madrid;2807911 Madrid distrito 11;2807911069 Madrid sección 11069;Distribución de la renta P80/P20;2016;3
